,std_dt,symbol,currency
2913,20131029,A185190,KRW
2914,20131112,A185280,KRW
2915,20131128,A185490,KRW
2916,20131206,A185750,KRW
2917,20131220,A186230,KRW
2918,20141217,A187220,KRW
2919,20140808,A187270,KRW
2920,20150529,A187420,KRW
2921,20131212,A187770,KRW
2922,20140508,A187790,KRW
2923,20171220,A187870,KRW
2924,20161018,A189300,KRW
2925,20131224,A189330,KRW
2926,20131224,A189350,KRW
2927,20131224,A189540,KRW
2928,20150211,A189690,KRW
2929,20140610,A189700,KRW
2930,20141224,A189860,KRW
2931,20150807,A189980,KRW
2932,20151112,A190510,KRW
2933,20191120,A190650,KRW
2934,20151224,A191410,KRW
2935,20141106,A191420,KRW
2936,20160805,A191600,KRW
2937,20151104,A192080,KRW
2938,20140228,A192240,KRW
2939,20140428,A192250,KRW
2940,20140725,A192390,KRW
2941,20140806,A192400,KRW
2942,20140814,A192410,KRW
2943,20141105,A192440,KRW
2944,20140522,A192520,KRW
2945,20140522,A192530,KRW
2946,20190314,A192650,KRW
2947,20140407,A192820,KRW
2948,20141229,A193250,KRW
2949,20160204,A194370,KRW
2950,20141006,A194480,KRW
2951,20141121,A194510,KRW
2952,20140610,A194610,KRW
2953,20181114,A194700,KRW
2954,20140425,A194860,KRW
2955,20161221,A195440,KRW
2956,20190820,A195500,KRW
2957,20160624,A195870,KRW
2958,20150413,A195990,KRW
2959,20141212,A196170,KRW
2960,20161207,A196300,KRW
2961,20140602,A196450,KRW
2962,20141119,A196490,KRW
2963,20150824,A196700,KRW
2964,20140530,A197140,KRW
2965,20140926,A197210,KRW
2966,20200316,A198080,KRW
2967,20140813,A198440,KRW
2968,20140812,A198940,KRW
2969,20140625,A199150,KRW
2970,20161208,A199290,KRW
2971,20140625,A199800,KRW
2972,20201126,A199820,KRW
2973,20151224,A199870,KRW
2974,20140723,A200130,KRW
2975,20141124,A200230,KRW
2976,20141224,A200350,KRW
2977,20141226,A200470,KRW
2978,20151020,A200580,KRW
2979,20141226,A200670,KRW
2980,20141216,A200710,KRW
2981,20141215,A200780,KRW
2982,20140808,A200880,KRW
2983,20161010,A201490,KRW
2984,20140811,A202960,KRW
2985,20140721,A203400,KRW
2986,20140723,A203450,KRW
2987,20141013,A203650,KRW
2988,20140930,A203690,KRW
2989,20180723,A204020,KRW
2990,20160922,A204210,KRW
2991,20200304,A204270,KRW
2992,20141006,A204320,KRW
2993,20141022,A204440,KRW
2994,20141119,A204620,KRW
2995,20141229,A204630,KRW
2996,20141124,A204650,KRW
2997,20140918,A204690,KRW
2998,20141110,A204760,KRW
2999,20141120,A204840,KRW
3000,20150403,A204990,KRW
3001,20141107,A205100,KRW
3002,20170113,A205290,KRW
3003,20141201,A205470,KRW
3004,20141112,A205500,KRW
3005,20141210,A206400,KRW
3006,20151222,A206560,KRW
3007,20141229,A206640,KRW
3008,20170124,A206650,KRW
3009,20150205,A206660,KRW
3010,20151230,A206950,KRW
3011,20150914,A207230,KRW
3012,20181128,A207490,KRW
3013,20141217,A207720,KRW
3014,20141212,A207760,KRW
3015,20150331,A207930,KRW
3016,20161110,A207940,KRW
3017,20141217,A208140,KRW
3018,20181121,A208340,KRW
3019,20141224,A208350,KRW
3020,20141217,A208370,KRW
3021,20141229,A208640,KRW
3022,20141224,A208710,KRW
3023,20160622,A208850,KRW
3024,20160728,A208860,KRW
3025,20141224,A208870,KRW
3026,20141218,A208890,KRW
3027,20141216,A210120,KRW
3028,20150115,A210540,KRW
3029,20141218,A210610,KRW
3030,20150623,A210980,KRW
3031,20151116,A211050,KRW
3032,20160304,A211270,KRW
3033,20160726,A212310,KRW
3034,20151118,A212560,KRW
3035,20151201,A213090,KRW
3036,20150206,A213420,KRW
3037,20150126,A213500,KRW
3038,20150403,A214150,KRW
3039,20150630,A214180,KRW
3040,20191111,A214260,KRW
3041,20150325,A214270,KRW
3042,20150625,A214310,KRW
3043,20150717,A214320,KRW
3044,20151111,A214330,KRW
3045,20151117,A214370,KRW
3046,20150629,A214390,KRW
3047,20150710,A214420,KRW
3048,20150730,A214430,KRW
3049,20150724,A214450,KRW
3050,20150622,A214610,KRW
3051,20150420,A214680,KRW
3052,20151013,A214870,KRW
3053,20150403,A215000,KRW
3054,20150330,A215050,KRW
3055,20150428,A215090,KRW
3056,20150422,A215100,KRW
3057,20150504,A215200,KRW
3058,20150506,A215360,KRW
3059,20150518,A215380,KRW
3060,20150513,A215480,KRW
3061,20151228,A215570,KRW
3062,20150519,A215580,KRW
3063,20161206,A215600,KRW
3064,20150522,A215750,KRW
3065,20150508,A215790,KRW
3066,20161031,A216050,KRW
3067,20191114,A216080,KRW
3068,20150429,A216280,KRW
3069,20150629,A216400,KRW
3070,20150925,A217190,KRW
3071,20150618,A217270,KRW
3072,20150429,A217320,KRW
3073,20181122,A217330,KRW
3074,20170302,A217480,KRW
3075,20150616,A217500,KRW
3076,20150626,A217600,KRW
3077,20150610,A217620,KRW
3078,20151221,A217730,KRW
3079,20150612,A217810,KRW
3080,20151207,A217820,KRW
3081,20150528,A217880,KRW
3082,20180427,A217910,KRW
3083,20151105,A217950,KRW
3084,20150618,A218150,KRW
3085,20150630,A218410,KRW
3086,20150706,A218710,KRW
3087,20150925,A219130,KRW
3088,20160729,A219420,KRW
3089,20150722,A219550,KRW
3090,20150630,A219580,KRW
3091,20150617,A219750,KRW
3092,20150720,A219860,KRW
3093,20150717,A219960,KRW
3094,20150813,A220100,KRW
3095,20150624,A220110,KRW
3096,20150629,A220180,KRW
3097,20150910,A220250,KRW
3098,20150727,A220260,KRW
3099,20150828,A220630,KRW
3100,20150909,A221200,KRW
3101,20160127,A221610,KRW
3102,20170627,A221670,KRW
3103,20150629,A221800,KRW
3104,20151125,A221840,KRW
3105,20150821,A221950,KRW
3106,20151119,A221980,KRW
3107,20151216,A222040,KRW
3108,20150902,A222080,KRW
3109,20160311,A222110,KRW
3110,20160310,A222160,KRW
3111,20150805,A222390,KRW
3112,20150806,A222420,KRW
3113,20150708,A222520,KRW
3114,20150728,A222670,KRW
3115,20150807,A222800,KRW
3116,20150813,A222810,KRW
3117,20151223,A222980,KRW
3118,20150827,A223040,KRW
3119,20150709,A223220,KRW
3120,20200522,A223250,KRW
3121,20151224,A223310,KRW
3122,20160725,A224020,KRW
3123,20151229,A224060,KRW
3124,20150731,A224090,KRW
3125,20150825,A224110,KRW
3126,20150731,A224760,KRW
3127,20151021,A224810,KRW
3128,20170523,A224880,KRW
3129,20170602,A225190,KRW
3130,20150803,A225220,KRW
3131,20160407,A225330,KRW
3132,20151008,A225430,KRW
3133,20151019,A225440,KRW
3134,20151217,A225530,KRW
3135,20150925,A225570,KRW
3136,20151005,A225590,KRW
3137,20150904,A225650,KRW
3138,20151208,A225850,KRW
3139,20170425,A225860,KRW
3140,20151228,A226320,KRW
3141,20191217,A226330,KRW
3142,20151105,A226340,KRW
3143,20160203,A226350,KRW
3144,20151022,A226360,KRW
3145,20160504,A226400,KRW
3146,20151006,A226440,KRW
3147,20151218,A226610,KRW
3148,20151029,A226850,KRW
3149,20180718,A226950,KRW
3150,20181115,A227100,KRW
3151,20161228,A227420,KRW
3152,20170712,A227610,KRW
3153,20151023,A227840,KRW
3154,20151118,A227950,KRW
3155,20151022,A228180,KRW
3156,20160406,A228340,KRW
3157,20190808,A228670,KRW
3158,20160719,A228760,KRW
3159,20160411,A228850,KRW
3160,20151027,A229000,KRW
3161,20160610,A229480,KRW
3162,20151028,A229500,KRW
3163,20160922,A229640,KRW
3164,20151216,A230240,KRW
3165,20160808,A230360,KRW
3166,20151117,A230400,KRW
3167,20151218,A230490,KRW
3168,20160302,A230980,KRW
3169,20151224,A232140,KRW
3170,20160229,A232270,KRW
3171,20160330,A232290,KRW
3172,20161116,A232330,KRW
3173,20151222,A232360,KRW
3174,20151230,A232530,KRW
3175,20151215,A232680,KRW
3176,20161129,A232830,KRW
3177,20151224,A233190,KRW
3178,20170626,A233250,KRW
3179,20151229,A233990,KRW
3180,20151221,A234070,KRW
3181,20161027,A234080,KRW
3182,20151229,A234100,KRW
3183,20171205,A234300,KRW
3184,20190712,A234340,KRW
3185,20191014,A234690,KRW
3186,20160906,A234920,KRW
3187,20160304,A235010,KRW
3188,20160316,A235090,KRW
3189,20191219,A235980,KRW
3190,20171214,A236030,KRW
3191,20160205,A236200,KRW
3192,20160126,A236340,KRW
3193,20160623,A237690,KRW
3194,20160224,A237720,KRW
3195,20160704,A237750,KRW
3196,20200312,A237820,KRW
3197,20161109,A237880,KRW
3198,20161012,A238090,KRW
3199,20161103,A238120,KRW
3200,20191226,A238170,KRW
3201,20181226,A238200,KRW
3202,20170720,A238490,KRW
3203,20160420,A238500,KRW
3204,20160609,A239340,KRW
3205,20161028,A239610,KRW
3206,20160816,A239890,KRW
3207,20160421,A240340,KRW
3208,20160622,A240540,KRW
3209,20160502,A240810,KRW
3210,20160426,A241510,KRW
3211,20161219,A241520,KRW
3212,20161118,A241560,KRW
3213,20161004,A241590,KRW
3214,20160920,A241690,KRW
3215,20161028,A241710,KRW
3216,20171206,A241770,KRW
3217,20161201,A241790,KRW
3218,20170223,A241820,KRW
3219,20190719,A241840,KRW
3220,20160907,A242040,KRW
3221,20161222,A242350,KRW
3222,20160516,A242420,KRW
3223,20160520,A242850,KRW
3224,20160603,A243070,KRW
3225,20170927,A243840,KRW
3226,20161031,A243870,KRW
3227,20190920,A244460,KRW
3228,20160601,A244880,KRW
3229,20201120,A244920,KRW
3230,20160603,A245030,KRW
3231,20160624,A245450,KRW
3232,20180626,A245620,KRW
3233,20160629,A246250,KRW
3234,20161215,A246690,KRW
3235,20181128,A246710,KRW
3236,20170320,A246720,KRW
3237,20160713,A246830,KRW
3238,20190201,A246960,KRW
3239,20160708,A247300,KRW
3240,20190305,A247540,KRW
3241,20160809,A248170,KRW
3242,20160831,A249420,KRW
3243,20170608,A250000,KRW
3244,20191129,A250030,KRW
3245,20160908,A250060,KRW
3246,20160810,A250300,KRW
3247,20160929,A250930,KRW
3248,20170512,A251270,KRW
3249,20161025,A251280,KRW
3250,20170427,A251370,KRW
3251,20170502,A251540,KRW
3252,20170713,A251630,KRW
3253,20160908,A251960,KRW
3254,20190704,A251970,KRW
3255,20160929,A252370,KRW
3256,20161102,A252500,KRW
3257,20160930,A252940,KRW
3258,20171124,A253450,KRW
3259,20180404,A253590,KRW
3260,20201224,A253610,KRW
3261,20161111,A253840,KRW
3262,20161202,A254120,KRW
3263,20180126,A255220,KRW
3264,20170929,A255440,KRW
3265,20161220,A256090,KRW
3266,20190905,A256150,KRW
3267,20170502,A256630,KRW
3268,20161228,A256840,KRW
3269,20161221,A256940,KRW
3270,20180913,A257370,KRW
3271,20170223,A257730,KRW
3272,20180713,A258050,KRW
3273,20161213,A258250,KRW
3274,20161129,A258540,KRW
3275,20170822,A258610,KRW
3276,20170427,A258790,KRW
3277,20180529,A258830,KRW
3278,20170920,A259630,KRW
3279,20161223,A260490,KRW
3280,20180212,A260660,KRW
3281,20170830,A260870,KRW
3282,20171207,A260930,KRW
3283,20161229,A260970,KRW
3284,20170626,A261200,KRW
3285,20200716,A262260,KRW
3286,20180809,A262760,KRW
3287,20170303,A262830,KRW
3288,20181120,A263020,KRW
3289,20181224,A263050,KRW
3290,20170915,A263540,KRW
3291,20170828,A263600,KRW
3292,20181122,A263690,KRW
3293,20180328,A263700,KRW
3294,20170801,A263720,KRW
3295,20170914,A263750,KRW
3296,20170406,A263770,KRW
3297,20170803,A263800,KRW
3298,20171016,A263810,KRW
3299,20170802,A263860,KRW
3300,20170928,A263920,KRW
3301,20170502,A264290,KRW
3302,20170331,A264450,KRW
3303,20180125,A264660,KRW
3304,20170601,A264850,KRW
3305,20170411,A264900,KRW
3306,20170526,A265480,KRW
3307,20170407,A265520,KRW
3308,20171026,A265560,KRW
3309,20201202,A265740,KRW
3310,20170608,A265920,KRW
3311,20170609,A266170,KRW
3312,20200722,A266470,KRW
3313,20170424,A266870,KRW
3314,20170824,A267060,KRW
3315,20170510,A267250,KRW
3316,20170510,A267260,KRW
3317,20170510,A267270,KRW
3318,20170512,A267290,KRW
3319,20170622,A267320,KRW
3320,20180201,A267790,KRW
3321,20170428,A267810,KRW
3322,20181123,A267850,KRW
3323,20170605,A267980,KRW
3324,20170522,A268280,KRW
3325,20181109,A268600,KRW
3326,20171226,A269620,KRW
3327,20170908,A270020,KRW
3328,20170615,A270210,KRW
3329,20170822,A270520,KRW
3330,20170724,A270660,KRW
3331,20181213,A270870,KRW
3332,20170707,A271400,KRW
3333,20170707,A271560,KRW
3334,20170724,A271740,KRW
3335,20181130,A271780,KRW
3336,20170619,A271850,KRW
3337,20170717,A271980,KRW
3338,20191025,A272110,KRW
3339,20191113,A272210,KRW
3340,20170710,A272290,KRW
3341,20170628,A272420,KRW
3342,20171208,A272450,KRW
3343,20171129,A272550,KRW
3344,20170807,A273060,KRW
3345,20200303,A274090,KRW
3346,20180806,A275630,KRW
3347,20180705,A276240,KRW
3348,20171110,A276920,KRW
3349,20180314,A277070,KRW
3350,20170929,A277410,KRW
3351,20171020,A277480,KRW
3352,20171030,A277880,KRW
3353,20190211,A278280,KRW
3354,20190603,A278380,KRW
3355,20191127,A278650,KRW
3356,20171031,A278990,KRW
3357,20190412,A279060,KRW
3358,20171127,A279410,KRW
3359,20171110,A279600,KRW
3360,20171030,A280360,KRW
3361,20171215,A281310,KRW
3362,20171221,A281410,KRW
3363,20171212,A281740,KRW
3364,20171205,A281820,KRW
3365,20171208,A282330,KRW
3366,20171129,A282690,KRW
3367,20190805,A282880,KRW
3368,20171212,A284420,KRW
3369,20171222,A284610,KRW
3370,20180608,A284620,KRW
3371,20180111,A284740,KRW
3372,20180105,A285130,KRW
3373,20181102,A285490,KRW
3374,20171221,A285770,KRW
3375,20201211,A286000,KRW
3376,20190819,A286750,KRW
3377,20180727,A286940,KRW
3378,20180508,A287410,KRW
3379,20191220,A288330,KRW
3380,20181123,A288490,KRW
3381,20181015,A288620,KRW
3382,20190711,A289010,KRW
3383,20180706,A289080,KRW
3384,20181207,A290120,KRW
3385,20180802,A290270,KRW
3386,20180810,A290380,KRW
3387,20191129,A290510,KRW
3388,20200706,A290520,KRW
3389,20181221,A290550,KRW
3390,20181101,A290650,KRW
3391,20181128,A290660,KRW
3392,20181106,A290670,KRW
3393,20201106,A290690,KRW
3394,20181004,A290720,KRW
3395,20180828,A290740,KRW
3396,20180511,A291210,KRW
3397,20180913,A291230,KRW
3398,20200916,A291650,KRW
3399,20181002,A293480,KRW
3400,20200910,A293490,KRW
3401,20181004,A293580,KRW
3402,20190612,A293780,KRW
3403,20180808,A293940,KRW
3404,20200914,A294090,KRW
3405,20200228,A294140,KRW
3406,20200220,A294630,KRW
3407,20180612,A294870,KRW
3408,20191121,A297090,KRW
3409,20180720,A297570,KRW
3410,20200622,A297890,KRW
3411,20180713,A298000,KRW
3412,20180713,A298020,KRW
3413,20180713,A298040,KRW
3414,20180713,A298050,KRW
3415,20200617,A298060,KRW
3416,20181219,A298380,KRW
3417,20200727,A298540,KRW
3418,20181227,A298690,KRW
3419,20201125,A299030,KRW
3420,20180921,A299170,KRW
3421,20180629,A299480,KRW
3422,20190220,A299660,KRW
3423,20180625,A299670,KRW
3424,20181220,A299900,KRW
3425,20181203,A299910,KRW
3426,20190717,A300080,KRW
3427,20191018,A300120,KRW
3428,20180806,A300720,KRW
3429,20201028,A301300,KRW
3430,20181212,A302430,KRW
3431,20180814,A302550,KRW
3432,20180813,A302920,KRW
3433,20180830,A303030,KRW
3434,20181219,A303360,KRW
3435,20200723,A304100,KRW
3436,20201019,A304840,KRW
3437,20190605,A305090,KRW
3438,20191118,A306040,KRW
3439,20181005,A306200,KRW
3440,20181031,A306620,KRW
3441,20181207,A307070,KRW
3442,20181130,A307160,KRW
3443,20181221,A307180,KRW
3444,20181205,A307280,KRW
3445,20181219,A307750,KRW
3446,20181212,A307870,KRW
3447,20190523,A307930,KRW
3448,20190328,A307950,KRW
3449,20190610,A308100,KRW
3450,20191125,A308170,KRW
3451,20181221,A308700,KRW
3452,20190627,A309900,KRW
3453,20181220,A309930,KRW
3454,20181221,A310200,KRW
3455,20181224,A310840,KRW
3456,20181220,A310870,KRW
3457,20181228,A311060,KRW
3458,20181226,A311270,KRW
3459,20190822,A311390,KRW
3460,20191226,A311690,KRW
3461,20181227,A311840,KRW
3462,20190701,A312610,KRW
3463,20190321,A313750,KRW
3464,20190725,A313760,KRW
3465,20181226,A314130,KRW
3466,20190213,A316140,KRW
3467,20190327,A317030,KRW
3468,20190918,A317120,KRW
3469,20190429,A317240,KRW
3470,20190503,A317320,KRW
3471,20190802,A317330,KRW
3472,20191106,A317400,KRW
3473,20191029,A317530,KRW
3474,20201209,A317690,KRW
3475,20190801,A317770,KRW
3476,20190814,A317830,KRW
3477,20190724,A317850,KRW
3478,20191206,A317860,KRW
3479,20191024,A317870,KRW
3480,20190801,A318000,KRW
3481,20191022,A318010,KRW
3482,20201203,A318020,KRW
3483,20200921,A318410,KRW
3484,20190508,A319400,KRW
3485,20190510,A319660,KRW
3486,20190918,A320000,KRW
3487,20190531,A321260,KRW
3488,20191122,A321550,KRW
3489,20191119,A322000,KRW
3490,20191031,A322180,KRW
3491,20191211,A322510,KRW
3492,20190531,A322780,KRW
3493,20200624,A322970,KRW
3494,20190715,A323210,KRW
3495,20190619,A323230,KRW
3496,20190624,A323280,KRW
3497,20190521,A323350,KRW
3498,20190624,A323940,KRW
3499,20200922,A323990,KRW
3500,20200702,A326030,KRW
3501,20191224,A327260,KRW
3502,20190710,A327610,KRW
3503,20190805,A327970,KRW
3504,20190820,A328380,KRW
3505,20200507,A329020,KRW
3506,20190712,A329050,KRW
3507,20190830,A329560,KRW
3508,20200703,A330350,KRW
3509,20191030,A330590,KRW
3510,20201117,A330860,KRW
3511,20190930,A330990,KRW
3512,20191002,A331380,KRW
3513,20191029,A331520,KRW
3514,20191028,A331660,KRW
3515,20200821,A331920,KRW
3516,20191011,A332290,KRW
3517,20200824,A332370,KRW
3518,20200731,A332570,KRW
3519,20191101,A332710,KRW
3520,20191031,A333050,KRW
3521,20191106,A333430,KRW
3522,20200716,A334890,KRW
3523,20201222,A335810,KRW
3524,20191209,A335870,KRW
3525,20191203,A335890,KRW
3526,20191202,A336040,KRW
3527,20191128,A336060,KRW
3528,20191018,A336260,KRW
3529,20191018,A336370,KRW
3530,20191219,A336570,KRW
3531,20191204,A337450,KRW
3532,20191128,A337840,KRW
3533,20200813,A337930,KRW
3534,20191205,A338100,KRW
3535,20201112,A339770,KRW
3536,20191224,A339950,KRW
3537,20191223,A340120,KRW
3538,20200311,A340350,KRW
3539,20191219,A340360,KRW
3540,20191227,A340440,KRW
3541,20201120,A340570,KRW
3542,20200130,A341160,KRW
3543,20191227,A341310,KRW
3544,20200130,A342550,KRW
3545,20200424,A343090,KRW
3546,20200723,A343510,KRW
3547,20200212,A344050,KRW
3548,20200121,A344820,KRW
3549,20200427,A344860,KRW
3550,20201029,A347000,KRW
3551,20200324,A347140,KRW
3552,20200909,A347740,KRW
3553,20200918,A347770,KRW
3554,20201221,A347860,KRW
3555,20200729,A347890,KRW
3556,20201118,A348150,KRW
3557,20201008,A348210,KRW
3558,20201030,A348350,KRW
3559,20200818,A348840,KRW
3560,20200807,A348950,KRW
3561,20200520,A349720,KRW
3562,20200805,A350520,KRW
3563,20200622,A351320,KRW
3564,20200715,A351340,KRW
3565,20201204,A352770,KRW
3566,20201015,A352820,KRW
3567,20201211,A352940,KRW
3568,20201216,A353060,KRW
3569,20200729,A353070,KRW
3570,20200617,A353190,KRW
3571,20200521,A353200,KRW
3572,20200828,A353490,KRW
3573,20200605,A353810,KRW
3574,20201210,A354200,KRW
3575,20200625,A354230,KRW
3576,20200918,A355150,KRW
3577,20201214,A356860,KRW
3578,20200831,A357120,KRW
3579,20200805,A357250,KRW
3580,20201223,A357550,KRW
3581,20200806,A357780,KRW
3582,20200923,A359090,KRW
3583,20200922,A363280,KRW
3584,20201223,A365550,KRW
3585,20201221,A365590,KRW
3586,20201209,A367340,KRW
3587,20201223,A369370,KRW
3588,20070817,A900010,USD
3589,20080129,A900020,USD
3590,20081204,A900030,HKD
3591,20090529,A900040,USD
3592,20090522,A900050,HKD
3593,20090327,A900060,HKD
3594,20091223,A900070,USD
3595,20091204,A900080,HKD
3596,20150626,A900080,CNY
3597,20100205,A900090,HKD
3598,20150616,A900090,CNY
3599,20100421,A900100,USC
3600,20100423,A900110,HKD
3601,20150723,A900110,CNY
3602,20100331,A900120,USD
3603,20100723,A900130,HKD
3604,20150611,A900130,CNY
3605,20101130,A900140,USD
3606,20100915,A900150,HKD
3607,20110613,A900180,HKD
3608,20150611,A900180,CNY
3609,20160128,A900250,USD
3610,20160630,A900260,CNY
3611,20160818,A900270,CNY
3612,20161019,A900280,USD
3613,20161025,A900290,HKD
3614,20170504,A900290,CNY
3615,20161104,A900300,HKD
3616,20170504,A900300,CNY
3617,20170810,A900310,CNY
3618,20181130,A900340,HKD
3619,20071126,A950010,KRW
3620,20090424,A950030,JPY
3621,20110125,A950070,CNY
3622,20120430,A950100,JPY
3623,20121217,A950110,JPY
3624,20130530,A950130,USD
3625,20161014,A950140,USD
3626,20171106,A950160,USD
3627,20180406,A950170,JPY
3628,20190507,A950180,JPY
3629,20200818,A950190,HKD
3630,20200713,A950200,USD
