,std_dt,symbol,market
1926,20040116,A071930,KOSDAQ
1927,20050804,A071950,KSE
1928,20090515,A071970,KSE
1929,20031031,A072020,KOSDAQ
1930,20030701,A072130,KSE
1931,20031028,A072470,KOSDAQ
1932,20041029,A072520,KOSDAQ
1933,20031205,A072530,KOSDAQ
1934,20030730,A072710,KSE
1935,20070725,A072770,KOSDAQ
1936,20041221,A072870,KOSDAQ
1937,20120321,A072950,KOSDAQ
1938,20161017,A072990,KOSDAQ
1939,20041217,A073010,KOSDAQ
1940,20040128,A073070,KOSDAQ
1941,20071012,A073110,KOSDAQ
1942,20050119,A073130,KOSDAQ
1943,20040206,A073190,KOSDAQ
1944,20050217,A073240,KSE
1945,20050204,A073490,KOSDAQ
1946,20070518,A073540,KOSDAQ
1947,20160727,A073560,KOSDAQ
1948,20040106,A073570,KOSDAQ
1949,20040106,A073640,KOSDAQ
1950,20040518,A073780,KOSDAQ
1951,20080326,A073930,KOSDAQ
1952,20050727,A074130,KOSDAQ
1953,20060801,A074140,KOSDAQ
1954,20050708,A074150,KOSDAQ
1955,20040604,A074430,KOSDAQ
1956,20031212,A074600,KOSDAQ
1957,20031223,A074610,KSE
1958,20050610,A075130,KOSDAQ
1959,20051021,A075180,KSE
1960,20151130,A075580,KSE
1961,20040213,A075970,KOSDAQ
1962,20080718,A076080,KOSDAQ
1963,20050726,A076090,KOSDAQ
1964,20040116,A076170,KSE
1965,20131106,A076610,KOSDAQ
1966,20040602,A077280,KOSDAQ
1967,20051014,A077360,KOSDAQ
1968,20040805,A077500,KSE
1969,20041029,A077960,KOSDAQ
1970,20040510,A077970,KSE
1971,20040720,A078000,KSE
1972,20070221,A078020,KOSDAQ
1973,20090123,A078070,KOSDAQ
1974,20041022,A078130,KOSDAQ
1975,20051223,A078140,KOSDAQ
1976,20041208,A078150,KOSDAQ
1977,20050729,A078160,KOSDAQ
1978,20070706,A078340,KOSDAQ
1979,20040514,A078350,KOSDAQ
1980,20050204,A078520,KOSDAQ
1981,20110907,A078520,KSE
1982,20051027,A078590,KOSDAQ
1983,20041210,A078600,KOSDAQ
1984,20050509,A078610,KOSDAQ
1985,20101022,A078650,KOSDAQ
1986,20070727,A078670,KOSDAQ
1987,20041029,A078700,KOSDAQ
1988,20051129,A078780,KOSDAQ
1989,20060627,A078860,KOSDAQ
1990,20050712,A078890,KOSDAQ
1991,20040805,A078930,KSE
1992,20040827,A078940,KOSDAQ
1993,20051115,A079000,KOSDAQ
1994,20041224,A079160,KSE
1995,20050201,A079170,KOSDAQ
1996,20051129,A079190,KOSDAQ
1997,20050719,A079340,KOSDAQ
1998,20060201,A079370,KOSDAQ
1999,20051122,A079430,KSE
2000,20170511,A079440,KSE
2001,20151002,A079550,KSE
2002,20051227,A079560,KOSDAQ
2003,20050121,A079650,KOSDAQ
2004,20040921,A079660,KSE
2005,20050126,A079810,KOSDAQ
2006,20050715,A079870,KOSDAQ
2007,20051019,A079940,KOSDAQ
2008,20050204,A079950,KOSDAQ
2009,20050201,A079960,KOSDAQ
2010,20100601,A079970,KOSDAQ
2011,20120223,A079980,KSE
2012,20050125,A080000,KOSDAQ
2013,20050930,A080010,KOSDAQ
2014,20050527,A080140,KOSDAQ
2015,20050726,A080160,KOSDAQ
2016,20050201,A080220,KOSDAQ
2017,20051206,A080420,KOSDAQ
2018,20050513,A080440,KOSDAQ
2019,20061103,A080470,KOSDAQ
2020,20071008,A080520,KOSDAQ
2021,20100105,A080530,KOSDAQ
2022,20050119,A080570,KOSDAQ
2023,20141224,A080580,KOSDAQ
2024,20180726,A080720,KOSDAQ
2025,20041222,A081000,KSE
2026,20071114,A081090,KOSDAQ
2027,20090423,A081150,KOSDAQ
2028,20080523,A081220,KOSDAQ
2029,20060721,A081500,KOSDAQ
2030,20071012,A081580,KOSDAQ
2031,20100928,A081660,KSE
2032,20070820,A081970,KOSDAQ
2033,20050624,A082210,KOSDAQ
2034,20050624,A082270,KOSDAQ
2035,20050726,A082390,KOSDAQ
2036,20091008,A082640,KSE
2037,20051005,A082660,KOSDAQ
2038,20110104,A082740,KSE
2039,20051118,A082800,KOSDAQ
2040,20050729,A082850,KOSDAQ
2041,20091028,A082920,KOSDAQ
2042,20080425,A082930,KOSDAQ
2043,20051005,A083310,KOSDAQ
2044,20051020,A083420,KSE
2045,20060201,A083450,KOSDAQ
2046,20080918,A083470,KOSDAQ
2047,20170227,A083500,KOSDAQ
2048,20051220,A083550,KOSDAQ
2049,20051227,A083640,KOSDAQ
2050,20051202,A083650,KOSDAQ
2051,20060725,A083660,KOSDAQ
2052,20060106,A083790,KOSDAQ
2053,20051011,A083930,KOSDAQ
2054,20051031,A084010,KSE
2055,20061219,A084110,KOSDAQ
2056,20051216,A084180,KOSDAQ
2057,20060117,A084370,KOSDAQ
2058,20071120,A084450,KOSDAQ
2059,20130701,A084650,KONEX
2060,20141216,A084650,KOSDAQ
2061,20050725,A084670,KSE
2062,20050726,A084680,KSE
2063,20050817,A084690,KSE
2064,20060519,A084730,KOSDAQ
2065,20060627,A084810,KOSDAQ
2066,20191107,A084850,KOSDAQ
2067,20051219,A084870,KSE
2068,20051229,A084990,KOSDAQ
2069,20080124,A085310,KSE
2070,20060704,A085370,KOSDAQ
2071,20141104,A085620,K-OTC
2072,20150708,A085620,KSE
2073,20051227,A085660,KOSDAQ
2074,20060117,A085670,KOSDAQ
2075,20060125,A085680,KOSDAQ
2076,20131206,A085810,KOSDAQ
2077,20071001,A085910,KOSDAQ
2078,20060523,A085990,KOSDAQ
2079,20070921,A086040,KOSDAQ
2080,20060428,A086060,KOSDAQ
2081,20060607,A086200,KOSDAQ
2082,20061110,A086250,KOSDAQ
2083,20051226,A086280,KSE
2084,20061205,A086390,KOSDAQ
2085,20070529,A086450,KOSDAQ
2086,20070720,A086520,KOSDAQ
2087,20071102,A086670,KOSDAQ
2088,20051212,A086790,KSE
2089,20180820,A086820,KOSDAQ
2090,20061227,A086830,KOSDAQ
2091,20090203,A086890,KOSDAQ
2092,20090116,A086900,KOSDAQ
2093,20060926,A086960,KOSDAQ
2094,20060707,A086980,KOSDAQ
2095,20150722,A087010,KOSDAQ
2096,20091027,A087220,KOSDAQ
2097,20170224,A087260,KOSDAQ
2098,20150612,A087600,KOSDAQ
2099,20080404,A087730,KOSDAQ
2100,20061219,A088020,KOSDAQ
2101,20070103,A088130,KOSDAQ
2102,20091201,A088290,KOSDAQ
2103,20100317,A088350,KSE
2104,20061020,A088390,KOSDAQ
2105,20080125,A088700,KOSDAQ
2106,20060328,A088790,KSE
2107,20060327,A088800,KOSDAQ
2108,20060417,A088810,KOSDAQ
2109,20060623,A088910,KOSDAQ
2110,20060630,A088960,KOSDAQ
2111,20070117,A089010,KOSDAQ
2112,20111110,A089030,KOSDAQ
2113,20061101,A089140,KOSDAQ
2114,20061213,A089150,KOSDAQ
2115,20061010,A089230,KOSDAQ
2116,20061222,A089240,KOSDAQ
2117,20060925,A089470,KSE
2118,20060822,A089480,KOSDAQ
2119,20111111,A089530,KOSDAQ
2120,20141104,A089590,K-OTC
2121,20151106,A089590,KSE
2122,20130717,A089600,KOSDAQ
2123,20061027,A089790,KOSDAQ
2124,20100618,A089850,KOSDAQ
2125,20061108,A089890,KOSDAQ
2126,20180823,A089970,KOSDAQ
2127,20110721,A089980,KOSDAQ
2128,20060602,A090080,KSE
2129,20060612,A090090,KOSDAQ
2130,20070522,A090120,KOSDAQ
2131,20061020,A090150,KOSDAQ
2132,20060703,A090350,KSE
2133,20111017,A090360,KOSDAQ
2134,20061226,A090370,KSE
2135,20140801,A090410,KOSDAQ
2136,20060629,A090430,KSE
2137,20070126,A090460,KOSDAQ
2138,20070110,A090470,KOSDAQ
2139,20061205,A090710,KOSDAQ
2140,20081017,A090730,KOSDAQ
2141,20070919,A090740,KOSDAQ
2142,20131227,A090850,KOSDAQ
2143,20060731,A091090,KSE
2144,20070502,A091120,KOSDAQ
2145,20070730,A091340,KOSDAQ
2146,20080201,A091440,KOSDAQ
2147,20070523,A091580,KOSDAQ
2148,20120131,A091590,KOSDAQ
2149,20070704,A091690,KOSDAQ
2150,20061213,A091700,KOSDAQ
2151,20180801,A091810,KSE
2152,20070130,A091970,KOSDAQ
2153,20170728,A091990,KOSDAQ
2154,20130912,A092040,KOSDAQ
2155,20071116,A092070,KOSDAQ
2156,20081024,A092130,KOSDAQ
2157,20190510,A092190,K-OTC
2158,20200306,A092190,KOSDAQ
2159,20071018,A092200,KSE
2160,20061016,A092220,KSE
2161,20061012,A092230,KSE
2162,20071024,A092300,KOSDAQ
2163,20071030,A092440,KSE
2164,20070522,A092460,KOSDAQ
2165,20070626,A092600,KOSDAQ
2166,20070130,A092730,KOSDAQ
2167,20171208,A092780,KSE
2168,20141224,A092870,KONEX
2169,20151022,A092870,KOSDAQ
2170,20061201,A093050,KSE
2171,20070820,A093190,KOSDAQ
2172,20071101,A093230,KSE
2173,20090928,A093240,KSE
2174,20110208,A093320,KOSDAQ
2175,20061222,A093370,KSE
2176,20070601,A093380,KOSDAQ
2177,20070212,A093520,KOSDAQ
2178,20071019,A093640,KOSDAQ
2179,20071220,A093920,KOSDAQ
2180,20150630,A094170,KOSDAQ
2181,20071029,A094190,KOSDAQ
2182,20071025,A094280,KSE
2183,20131029,A094360,KONEX
2184,20150805,A094360,KOSDAQ
2185,20070720,A094480,KOSDAQ
2186,20071106,A094820,KOSDAQ
2187,20080711,A094840,KOSDAQ
2188,20070430,A094850,KOSDAQ
2189,20070416,A094860,KOSDAQ
2190,20070914,A094940,KOSDAQ
2191,20071012,A094970,KOSDAQ
2192,20071029,A095190,KOSDAQ
2193,20070912,A095270,KOSDAQ
2194,20090417,A095300,KOSDAQ
2195,20071001,A095340,KOSDAQ
2196,20071001,A095500,KOSDAQ
2197,20150821,A095570,KSE
2198,20080520,A095610,KOSDAQ
2199,20070702,A095660,KOSDAQ
2200,20090915,A095700,KOSDAQ
2201,20070531,A095720,KSE
2202,20071016,A095910,KOSDAQ
2203,20080125,A096040,KOSDAQ
2204,20080627,A096240,KOSDAQ
2205,20071217,A096350,KOSDAQ
2206,20100910,A096530,KOSDAQ
2207,20071120,A096610,KOSDAQ
2208,20071226,A096630,KOSDAQ
2209,20091218,A096640,KOSDAQ
2210,20101201,A096690,KOSDAQ
2211,20070731,A096760,KSE
2212,20070725,A096770,KSE
2213,20080502,A096870,KOSDAQ
2214,20070831,A097230,KSE
2215,20120725,A097520,KOSDAQ
2216,20080123,A097780,KOSDAQ
2217,20130307,A097800,KOSDAQ
2218,20080408,A097870,KOSDAQ
2219,20070928,A097950,KSE
2220,20080923,A098120,KOSDAQ
2221,20080130,A098400,KOSDAQ
2222,20080603,A098460,KOSDAQ
2223,20090417,A098660,KOSDAQ
2224,20130130,A099190,KOSDAQ
2225,20090519,A099220,KOSDAQ
2226,20080613,A099320,KOSDAQ
2227,20091110,A099410,KOSDAQ
2228,20090526,A099440,KOSDAQ
2229,20091222,A099520,KOSDAQ
2230,20090430,A099660,KOSDAQ
2231,20190322,A099750,KOSDAQ
2232,20110124,A099830,KOSDAQ
2233,20100525,A100030,KOSDAQ
2234,20080801,A100090,KOSDAQ
2235,20090410,A100120,KOSDAQ
2236,20090831,A100130,KOSDAQ
2237,20080630,A100220,KSE
2238,20080215,A100250,KSE
2239,20181214,A100590,KOSDAQ
2240,20111219,A100660,KOSDAQ
2241,20080930,A100700,KOSDAQ
2242,20190315,A100790,KOSDAQ
2243,20080222,A100840,KSE
2244,20091106,A101000,KOSDAQ
2245,20080324,A101060,KSE
2246,20080402,A101140,KSE
2247,20080619,A101160,KOSDAQ
2248,20090428,A101170,KOSDAQ
2249,20111108,A101240,KOSDAQ
2250,20100204,A101330,KOSDAQ
2251,20130701,A101360,KONEX
2252,20200730,A101360,KOSDAQ
2253,20080723,A101390,KOSDAQ
2254,20090331,A101400,KOSDAQ
2255,20090414,A101490,KOSDAQ
2256,20160511,A101530,KSE
2257,20080715,A101670,KOSDAQ
2258,20090519,A101680,KOSDAQ
2259,20090603,A101730,KOSDAQ
2260,20101022,A101930,KOSDAQ
2261,20080609,A101990,KSE
2262,20090605,A102120,KOSDAQ
2263,20090521,A102210,KOSDAQ
2264,20080623,A102260,KSE
2265,20080610,A102280,KSE
2266,20100610,A102460,KSE
2267,20090528,A102710,KOSDAQ
2268,20090407,A102940,KOSDAQ
2269,20100630,A103130,KSE
2270,20080730,A103140,KSE
2271,20080730,A103150,KSE
2272,20080729,A103160,KSE
2273,20090805,A103230,KOSDAQ
2274,20080801,A103590,KSE
2275,20191120,A103840,KOSDAQ
2276,20090123,A104040,KOSDAQ
2277,20080901,A104110,KSE
2278,20080901,A104120,KSE
2279,20091006,A104200,KOSDAQ
2280,20091222,A104460,KOSDAQ
2281,20110426,A104480,KOSDAQ
2282,20130305,A104540,KOSDAQ
2283,20190130,A104620,KOSDAQ
2284,20080929,A104700,KSE
2285,20111228,A104830,KOSDAQ
2286,20100202,A105070,KOSDAQ
2287,20090929,A105330,KOSDAQ
2288,20140711,A105550,KOSDAQ
2289,20081010,A105560,KSE
2290,20090320,A105630,KSE
2291,20101112,A105740,KOSDAQ
2292,20100726,A105840,KSE
2293,20100209,A106080,KOSDAQ
2294,20100728,A106190,KOSDAQ
2295,20090316,A106240,KOSDAQ
2296,20120713,A106520,KOSDAQ
2297,20090302,A107590,KSE
2298,20090310,A108070,KSE
2299,20090915,A108230,KOSDAQ
2300,20100608,A108320,KOSDAQ
2301,20110708,A108380,KOSDAQ
2302,20181026,A108490,KOSDAQ
2303,20090420,A108670,KSE
2304,20140206,A108790,KOSDAQ
2305,20091210,A108860,KOSDAQ
2306,20090317,A109070,KSE
2307,20110712,A109080,KOSDAQ
2308,20151229,A109610,KOSDAQ
2309,20090923,A109740,KOSDAQ
2310,20091106,A109820,KOSDAQ
2311,20090728,A109860,KOSDAQ
2312,20091113,A109960,KOSDAQ
2313,20181214,A110020,KOSDAQ
2314,20090925,A110310,KOSDAQ
2315,20110617,A110500,KOSDAQ
2316,20111014,A110570,KSE
2317,20181001,A110790,KOSDAQ
2318,20180807,A110990,KOSDAQ
2319,20170202,A111110,KSE
2320,20100106,A111610,KOSDAQ
2321,20181129,A111710,KOSDAQ
2322,20090730,A111770,KSE
2323,20100618,A111820,KOSDAQ
2324,20101105,A111870,KOSDAQ
2325,20091218,A112040,KOSDAQ
2326,20111130,A112240,KOSDAQ
2327,20141127,A112610,KSE
2328,20121122,A113810,KOSDAQ
2329,20091119,A114090,KSE
2330,20100721,A114120,KOSDAQ
2331,20091120,A114190,KOSDAQ
2332,20091217,A114410,KSE
2333,20091222,A114450,KOSDAQ
2334,20100204,A114570,KOSDAQ
2335,20100115,A114630,KOSDAQ
2336,20130207,A114810,KOSDAQ
2337,20091116,A115160,KOSDAQ
2338,20160229,A115180,KOSDAQ
2339,20100209,A115310,KOSDAQ
2340,20100128,A115390,KSE
2341,20100127,A115440,KOSDAQ
2342,20100326,A115450,KOSDAQ
2343,20111215,A115480,KOSDAQ
2344,20100414,A115500,KOSDAQ
2345,20111102,A115530,KOSDAQ
2346,20100127,A115570,KOSDAQ
2347,20100226,A115610,KOSDAQ
2348,20151102,A115960,KOSDAQ
2349,20101224,A117580,KSE
2350,20100917,A117670,KOSDAQ
2351,20181129,A117730,KOSDAQ
2352,20091229,A117930,KSE
2353,20091230,A118000,KSE
2354,20170804,A118990,KOSDAQ
2355,20100917,A119500,KOSDAQ
2356,20100728,A119610,KOSDAQ
2357,20100129,A119650,KSE
2358,20101026,A119830,KOSDAQ
2359,20131002,A119850,KOSDAQ
2360,20110124,A119860,KOSDAQ
2361,20100219,A120030,KSE
2362,20100201,A120110,KSE
2363,20101220,A120240,KOSDAQ
2364,20110520,A121440,KOSDAQ
2365,20110209,A121600,KOSDAQ
2366,20111201,A121800,KOSDAQ
2367,20120927,A121850,KOSDAQ
2368,20100716,A121890,KOSDAQ
2369,20100303,A121910,KSE
2370,20100312,A121950,KOSDAQ
2371,20100325,A122290,KSE
2372,20180528,A122310,KOSDAQ
2373,20100319,A122350,KOSDAQ
2374,20110525,A122450,KOSDAQ
2375,20141229,A122640,KONEX
2376,20151216,A122640,KOSDAQ
2377,20100525,A122690,KOSDAQ
2378,20100511,A122750,KSE
2379,20101126,A122800,KOSDAQ
2380,20111123,A122870,KOSDAQ
2381,20100730,A122900,KSE
2382,20100910,A122990,KOSDAQ
2383,20141031,A123010,KONEX
2384,20160720,A123010,KOSDAQ
2385,20100806,A123040,KOSDAQ
2386,20111101,A123100,KOSDAQ
2387,20100611,A123160,KOSDAQ
2388,20111205,A123260,KOSDAQ
2389,20100824,A123290,KOSDAQ
2390,20101029,A123300,KOSDAQ
2391,20110803,A123330,KOSDAQ
2392,20100827,A123410,KOSDAQ
2393,20101110,A123420,KOSDAQ
2394,20100824,A123550,KOSDAQ
2395,20111125,A123570,KOSDAQ
2396,20100601,A123690,KSE
2397,20100531,A123700,KSE
2398,20100702,A123750,KOSDAQ
2399,20101005,A123840,KOSDAQ
2400,20101105,A123860,KOSDAQ
2401,20160713,A123890,KSE
2402,20100824,A123910,KOSDAQ
2403,20100709,A124050,KOSDAQ
2404,20130701,A124500,KONEX
2405,20141223,A124500,KOSDAQ
2406,20191210,A124560,KOSDAQ
2407,20190329,A125210,KOSDAQ
2408,20130701,A126340,KONEX
2409,20200923,A126340,KOSDAQ
2410,20101223,A126560,KSE
2411,20101112,A126600,KOSDAQ
2412,20100831,A126640,KOSDAQ
2413,20101222,A126680,KOSDAQ
2414,20100910,A126700,KOSDAQ
2415,20120215,A126870,KOSDAQ
2416,20110131,A126880,KOSDAQ
2417,20111226,A127120,KOSDAQ
2418,20131220,A127160,KONEX
2419,20151119,A127160,KOSDAQ
2420,20150731,A127710,KOSDAQ
2421,20181205,A128540,KOSDAQ
2422,20101213,A128660,KOSDAQ
2423,20100730,A128820,KSE
2424,20101208,A128910,KOSDAQ
2425,20100730,A128940,KSE
2426,20111216,A129260,KSE
2427,20201202,A129890,KOSDAQ
2428,20130802,A130500,KOSDAQ
2429,20111222,A130580,KOSDAQ
2430,20101216,A130660,KSE
2431,20110208,A130740,KOSDAQ
2432,20101015,A130960,KOSDAQ
2433,20101203,A131030,KOSDAQ
2434,20111221,A131090,KOSDAQ
2435,20110614,A131100,KOSDAQ
2436,20110131,A131180,KOSDAQ
2437,20111011,A131220,KOSDAQ
2438,20110105,A131290,KOSDAQ
2439,20110105,A131370,KOSDAQ
2440,20110927,A131390,KOSDAQ
2441,20101227,A131400,KOSDAQ
2442,20150817,A131760,KOSDAQ
2443,20131022,A131970,KOSDAQ
2444,20151218,A133750,KOSDAQ
2445,20140722,A133820,KSE
2446,20110427,A134060,KOSDAQ
2447,20110215,A134380,KSE
2448,20131126,A134580,KOSDAQ
2449,20110810,A134780,KOSDAQ
2450,20110125,A134790,KSE
2451,20110502,A136480,KOSDAQ
2452,20110216,A136490,KSE
2453,20111118,A136510,KOSDAQ
2454,20110502,A136540,KOSDAQ
2455,20120706,A137400,KOSDAQ
2456,20110614,A137940,KOSDAQ
2457,20110808,A137950,KOSDAQ
2458,20110513,A138040,KSE
2459,20111128,A138070,KOSDAQ
2460,20140227,A138080,KOSDAQ
2461,20150327,A138250,KSE
2462,20131108,A138360,KOSDAQ
2463,20110615,A138490,KSE
2464,20171130,A138580,KOSDAQ
2465,20110713,A138610,KOSDAQ
2466,20110602,A138690,KOSDAQ
2467,20110330,A138930,KSE
2468,20110729,A139050,KOSDAQ
2469,20110607,A139130,KSE
2470,20110610,A139480,KSE
2471,20111202,A139670,KOSDAQ
2472,20170125,A140070,KOSDAQ
2473,20120120,A140410,KOSDAQ
2474,20141205,A140520,KOSDAQ
2475,20170811,A140670,KOSDAQ
2476,20151217,A140860,KOSDAQ
2477,20120504,A141000,KOSDAQ
2478,20130129,A141020,KOSDAQ
2479,20121116,A141070,KOSDAQ
2480,20130510,A141080,KOSDAQ
2481,20160202,A142210,KOSDAQ
2482,20141217,A142280,KOSDAQ
2483,20141126,A142760,KONEX
2484,20160707,A142760,KOSDAQ
2485,20110926,A143160,KOSDAQ
2486,20161202,A143210,KSE
2487,20120221,A143240,KOSDAQ
2488,20141029,A143540,KOSDAQ
2489,20160623,A144510,KOSDAQ
2490,20120405,A144620,KSE
2491,20161130,A144960,KOSDAQ
2492,20151224,A145020,KOSDAQ
2493,20150319,A145210,KSE
2494,20170315,A145720,KSE
2495,20111205,A145990,KSE
2496,20161212,A147760,KOSDAQ
2497,20120213,A147830,KOSDAQ
2498,20170116,A148140,KONEX
2499,20171109,A148140,KOSDAQ
2500,20190730,A148150,KOSDAQ
2501,20131224,A148250,KONEX
2502,20160622,A148250,KOSDAQ
2503,20120925,A149940,KOSDAQ
2504,20121106,A149950,KOSDAQ
2505,20130701,A149980,KONEX
2506,20141217,A149980,KOSDAQ
2507,20131219,A150840,KOSDAQ
2508,20131018,A150900,KOSDAQ
2509,20130724,A151860,KOSDAQ
2510,20120802,A151910,KOSDAQ
2511,20151229,A152330,KSE
2512,20120719,A153460,KOSDAQ
2513,20130205,A153490,KOSDAQ
2514,20181026,A153710,KOSDAQ
2515,20140708,A154030,KONEX
2516,20180212,A154030,KOSDAQ
2517,20131227,A154040,KOSDAQ
2518,20121115,A155650,KOSDAQ
2519,20130515,A155660,KSE
2520,20130213,A155960,KOSDAQ
2521,20130701,A156100,KONEX
2522,20161130,A156100,KOSDAQ
2523,20130403,A158310,KOSDAQ
2524,20130430,A158380,KOSDAQ
2525,20191017,A158430,KOSDAQ
2526,20130219,A159580,KOSDAQ
2527,20121227,A159910,KOSDAQ
2528,20141223,A160550,KOSDAQ
2529,20150626,A160600,KOSDAQ
2530,20150617,A160980,KOSDAQ
2531,20120917,A161000,KSE
2532,20121004,A161390,KSE
2533,20131113,A161570,KOSDAQ
2534,20170601,A161580,KOSDAQ
2535,20121019,A161890,KSE
2536,20121019,A163560,KSE
2537,20200806,A164060,KOSDAQ
2538,20170428,A166090,KOSDAQ
2539,20150626,A166480,KOSDAQ
2540,20131031,A168330,KOSDAQ
