,std_dt,symbol,market
2541,20200701,A169330,KOSDAQ
2542,20131204,A170030,KOSDAQ
2543,20130801,A170790,KOSDAQ
2544,20130408,A170900,KSE
2545,20131008,A170920,KOSDAQ
2546,20131118,A171010,KOSDAQ
2547,20170920,A171090,KOSDAQ
2548,20131119,A171120,KOSDAQ
2549,20161220,A173130,KONEX
2550,20180824,A173130,KOSDAQ
2551,20141204,A173940,KOSDAQ
2552,20160715,A174880,KOSDAQ
2553,20170918,A174900,KOSDAQ
2554,20150923,A175140,KOSDAQ
2555,20180712,A175250,KOSDAQ
2556,20130718,A175330,KSE
2557,20161128,A176440,KOSDAQ
2558,20130701,A177350,KONEX
2559,20150619,A177350,KOSDAQ
2560,20140804,A177830,KOSDAQ
2561,20170327,A178320,KOSDAQ
2562,20150630,A178780,KOSDAQ
2563,20141208,A178920,KOSDAQ
2564,20181129,A179290,KOSDAQ
2565,20170927,A179900,KOSDAQ
2566,20141215,A180400,KONEX
2567,20151120,A180400,KOSDAQ
2568,20130916,A180640,KSE
2569,20170726,A181340,KOSDAQ
2570,20130829,A181710,KSE
2571,20131121,A182360,KOSDAQ
2572,20151023,A182400,KOSDAQ
2573,20131011,A182690,KONEX
2574,20141030,A182690,KOSDAQ
2575,20131106,A183190,KSE
2576,20170323,A183300,KOSDAQ
2577,20130925,A183490,KONEX
2578,20180221,A183490,KOSDAQ
2579,20131220,A184230,KOSDAQ
2580,20131128,A185490,KONEX
2581,20151116,A185490,KOSDAQ
2582,20131206,A185750,KSE
2583,20131220,A186230,KONEX
2584,20190807,A186230,KOSDAQ
2585,20141217,A187220,KOSDAQ
2586,20140808,A187270,KOSDAQ
2587,20150529,A187420,KOSDAQ
2588,20140508,A187790,KOSDAQ
2589,20171220,A187870,KOSDAQ
2590,20161018,A189300,KOSDAQ
2591,20150211,A189690,KOSDAQ
2592,20141224,A189860,KOSDAQ
2593,20150807,A189980,KOSDAQ
2594,20151112,A190510,KOSDAQ
2595,20191120,A190650,KOSDAQ
2596,20151224,A191410,KOSDAQ
2597,20141106,A191420,KOSDAQ
2598,20151104,A192080,KOSDAQ
2599,20190312,A192080,KSE
2600,20140428,A192250,KOSDAQ
2601,20140725,A192390,KOSDAQ
2602,20140806,A192400,KSE
2603,20140814,A192410,KOSDAQ
2604,20141105,A192440,KOSDAQ
2605,20140522,A192520,KSE
2606,20140522,A192530,KSE
2607,20190314,A192650,KSE
2608,20140407,A192820,KSE
2609,20141229,A193250,KOSDAQ
2610,20160204,A194370,KSE
2611,20141006,A194480,KOSDAQ
2612,20141121,A194510,KOSDAQ
2613,20140610,A194610,KOSDAQ
2614,20181114,A194700,KOSDAQ
2615,20161221,A195440,KOSDAQ
2616,20190820,A195500,KOSDAQ
2617,20160624,A195870,KSE
2618,20150413,A195990,KOSDAQ
2619,20141212,A196170,KOSDAQ
2620,20161207,A196300,KOSDAQ
2621,20140602,A196450,KOSDAQ
2622,20141119,A196490,KOSDAQ
2623,20150824,A196700,KOSDAQ
2624,20140530,A197140,KONEX
2625,20180907,A197140,KOSDAQ
2626,20140926,A197210,KONEX
2627,20151120,A197210,KOSDAQ
2628,20200316,A198080,KOSDAQ
2629,20140813,A198440,KOSDAQ
2630,20201126,A199820,KOSDAQ
2631,20140723,A200130,KOSDAQ
2632,20141124,A200230,KOSDAQ
2633,20141226,A200470,KOSDAQ
2634,20141226,A200670,KOSDAQ
2635,20141216,A200710,KOSDAQ
2636,20141215,A200780,KOSDAQ
2637,20140808,A200880,KSE
2638,20161010,A201490,KOSDAQ
2639,20140723,A203450,KONEX
2640,20161207,A203450,KOSDAQ
2641,20141013,A203650,KOSDAQ
2642,20140930,A203690,KOSDAQ
2643,20180723,A204020,KOSDAQ
2644,20200304,A204270,KOSDAQ
2645,20141006,A204320,KSE
2646,20141022,A204440,KOSDAQ
2647,20141119,A204620,KOSDAQ
2648,20141229,A204630,KOSDAQ
2649,20141124,A204650,KOSDAQ
2650,20141110,A204760,KOSDAQ
2651,20141120,A204840,KOSDAQ
2652,20150403,A204990,KONEX
2653,20161209,A204990,KOSDAQ
2654,20141107,A205100,KOSDAQ
2655,20141201,A205470,KOSDAQ
2656,20141112,A205500,KOSDAQ
2657,20141210,A206400,KOSDAQ
2658,20151222,A206560,KOSDAQ
2659,20141229,A206640,KOSDAQ
2660,20170124,A206650,KOSDAQ
2661,20150205,A206660,KOSDAQ
2662,20141217,A207720,KOSDAQ
2663,20141212,A207760,KOSDAQ
2664,20150331,A207930,KOSDAQ
2665,20161110,A207940,KSE
2666,20141217,A208140,KOSDAQ
2667,20181121,A208340,KOSDAQ
2668,20141224,A208350,KOSDAQ
2669,20141217,A208370,KOSDAQ
2670,20141229,A208640,KOSDAQ
2671,20141224,A208710,KOSDAQ
2672,20160728,A208860,KOSDAQ
2673,20141224,A208870,KOSDAQ
2674,20150115,A210540,KSE
2675,20150623,A210980,KSE
2676,20160304,A211270,KOSDAQ
2677,20151118,A212560,KOSDAQ
2678,20151201,A213090,KOSDAQ
2679,20150206,A213420,KOSDAQ
2680,20150126,A213500,KSE
2681,20150403,A214150,KOSDAQ
2682,20150630,A214180,KOSDAQ
2683,20191111,A214260,KOSDAQ
2684,20150325,A214270,KOSDAQ
2685,20150625,A214310,KOSDAQ
2686,20150717,A214320,KSE
2687,20151111,A214330,KSE
2688,20151117,A214370,KOSDAQ
2689,20150629,A214390,KSE
2690,20150710,A214420,KSE
2691,20150730,A214430,KOSDAQ
2692,20150724,A214450,KOSDAQ
2693,20150622,A214610,KONEX
2694,20201022,A214610,KOSDAQ
2695,20150420,A214680,KOSDAQ
2696,20151013,A214870,KOSDAQ
2697,20150403,A215000,KOSDAQ
2698,20150428,A215090,KOSDAQ
2699,20150422,A215100,KOSDAQ
2700,20150504,A215200,KOSDAQ
2701,20150506,A215360,KOSDAQ
2702,20150518,A215380,KOSDAQ
2703,20150513,A215480,KOSDAQ
2704,20150519,A215580,KOSDAQ
2705,20161206,A215600,KOSDAQ
2706,20150522,A215750,KOSDAQ
2707,20150508,A215790,KOSDAQ
2708,20161031,A216050,KOSDAQ
2709,20191114,A216080,KOSDAQ
2710,20150925,A217190,KOSDAQ
2711,20150618,A217270,KOSDAQ
2712,20181122,A217330,KOSDAQ
2713,20170302,A217480,KOSDAQ
2714,20150616,A217500,KOSDAQ
2715,20150626,A217600,KOSDAQ
2716,20150610,A217620,KOSDAQ
2717,20151221,A217730,KOSDAQ
2718,20150612,A217810,KOSDAQ
2719,20151207,A217820,KOSDAQ
2720,20150618,A218150,KOSDAQ
2721,20150630,A218410,KOSDAQ
2722,20150706,A218710,KOSDAQ
2723,20150925,A219130,KOSDAQ
2724,20160729,A219420,KONEX
2725,20180205,A219420,KOSDAQ
2726,20150722,A219550,KOSDAQ
2727,20150630,A219580,KOSDAQ
2728,20150617,A219750,KONEX
2729,20180921,A219750,KOSDAQ
2730,20150720,A219860,KOSDAQ
2731,20150717,A219960,KOSDAQ
2732,20150813,A220100,KONEX
2733,20161201,A220100,KOSDAQ
2734,20150629,A220180,KONEX
2735,20161124,A220180,KOSDAQ
2736,20150727,A220260,KOSDAQ
2737,20150828,A220630,KOSDAQ
2738,20150909,A221200,KOSDAQ
2739,20160127,A221610,KOSDAQ
2740,20151125,A221840,KOSDAQ
2741,20150821,A221950,KOSDAQ
2742,20151119,A221980,KOSDAQ
2743,20151216,A222040,KOSDAQ
2744,20150902,A222080,KOSDAQ
2745,20160311,A222110,KOSDAQ
2746,20150805,A222390,KOSDAQ
2747,20150806,A222420,KOSDAQ
2748,20150807,A222800,KOSDAQ
2749,20150813,A222810,KOSDAQ
2750,20151223,A222980,KOSDAQ
2751,20150827,A223040,KOSDAQ
2752,20200522,A223250,KOSDAQ
2753,20151224,A223310,KOSDAQ
2754,20151229,A224060,KOSDAQ
2755,20150825,A224110,KOSDAQ
2756,20170602,A225190,KOSDAQ
2757,20150803,A225220,KONEX
2758,20200724,A225220,KOSDAQ
2759,20160407,A225330,KOSDAQ
2760,20151008,A225430,KOSDAQ
2761,20151019,A225440,KOSDAQ
2762,20151217,A225530,KOSDAQ
2763,20150925,A225570,KOSDAQ
2764,20151005,A225590,KOSDAQ
2765,20150904,A225650,KOSDAQ
2766,20151228,A226320,KSE
2767,20191217,A226330,KOSDAQ
2768,20151105,A226340,KOSDAQ
2769,20160203,A226350,KOSDAQ
2770,20151022,A226360,KOSDAQ
2771,20160504,A226400,KONEX
2772,20180222,A226400,KOSDAQ
2773,20151006,A226440,KOSDAQ
2774,20151029,A226850,KOSDAQ
2775,20180718,A226950,KOSDAQ
2776,20181115,A227100,KOSDAQ
2777,20170712,A227610,KOSDAQ
2778,20151023,A227840,KSE
2779,20151118,A227950,KOSDAQ
2780,20160406,A228340,KOSDAQ
2781,20190808,A228670,KOSDAQ
2782,20160719,A228760,KONEX
2783,20190327,A228760,KOSDAQ
2784,20160411,A228850,KOSDAQ
2785,20151027,A229000,KONEX
2786,20200625,A229000,KOSDAQ
2787,20160922,A229640,KSE
2788,20151216,A230240,KOSDAQ
2789,20160808,A230360,KOSDAQ
2790,20151218,A230490,KOSDAQ
2791,20160302,A230980,KOSDAQ
2792,20151224,A232140,KOSDAQ
2793,20160229,A232270,KOSDAQ
2794,20161116,A232330,KOSDAQ
2795,20161027,A234080,KSE
2796,20151229,A234100,KONEX
2797,20171020,A234100,KOSDAQ
2798,20171205,A234300,KOSDAQ
2799,20190712,A234340,KOSDAQ
2800,20191014,A234690,KOSDAQ
2801,20160906,A234920,KOSDAQ
2802,20160304,A235010,KOSDAQ
2803,20191219,A235980,KOSDAQ
2804,20160205,A236200,KOSDAQ
2805,20160623,A237690,KOSDAQ
2806,20160704,A237750,KOSDAQ
2807,20200312,A237820,KOSDAQ
2808,20161109,A237880,KOSDAQ
2809,20161012,A238090,KOSDAQ
2810,20161103,A238120,KOSDAQ
2811,20181226,A238200,KOSDAQ
2812,20170720,A238490,KOSDAQ
2813,20160609,A239340,KOSDAQ
2814,20161028,A239610,KOSDAQ
2815,20160622,A240540,KOSDAQ
2816,20160502,A240810,KOSDAQ
2817,20161219,A241520,KOSDAQ
2818,20161118,A241560,KSE
2819,20161004,A241590,KSE
2820,20160920,A241690,KOSDAQ
2821,20161028,A241710,KOSDAQ
2822,20171206,A241770,KOSDAQ
2823,20161201,A241790,KOSDAQ
2824,20170223,A241820,KOSDAQ
2825,20190719,A241840,KOSDAQ
2826,20160907,A242040,KOSDAQ
2827,20160603,A243070,KOSDAQ
2828,20170927,A243840,KOSDAQ
2829,20190920,A244460,KOSDAQ
2830,20200423,A244920,K-OTC
2831,20201120,A244920,KSE
2832,20180626,A245620,KOSDAQ
2833,20161215,A246690,KOSDAQ
2834,20181128,A246710,KOSDAQ
2835,20170320,A246720,KOSDAQ
2836,20190201,A246960,KOSDAQ
2837,20190305,A247540,KOSDAQ
2838,20160809,A248170,KSE
2839,20160831,A249420,KSE
2840,20170608,A250000,KOSDAQ
2841,20160908,A250060,KOSDAQ
2842,20160929,A250930,KOSDAQ
2843,20170512,A251270,KSE
2844,20170427,A251370,KOSDAQ
2845,20170713,A251630,KOSDAQ
2846,20190704,A251970,KOSDAQ
2847,20161102,A252500,KOSDAQ
2848,20171124,A253450,KOSDAQ
2849,20180404,A253590,KOSDAQ
2850,20161111,A253840,KONEX
2851,20190528,A253840,KOSDAQ
2852,20161202,A254120,KOSDAQ
2853,20180126,A255220,KOSDAQ
2854,20170929,A255440,KOSDAQ
2855,20190905,A256150,KOSDAQ
2856,20170502,A256630,KOSDAQ
2857,20161228,A256840,KOSDAQ
2858,20161221,A256940,KONEX
2859,20170906,A256940,KOSDAQ
2860,20180913,A257370,KOSDAQ
2861,20170223,A257730,KOSDAQ
2862,20170822,A258610,KOSDAQ
2863,20170427,A258790,KOSDAQ
2864,20180529,A258830,KOSDAQ
2865,20170920,A259630,KOSDAQ
2866,20180212,A260660,KOSDAQ
2867,20171207,A260930,KOSDAQ
2868,20170626,A261200,KOSDAQ
2869,20200716,A262260,KOSDAQ
2870,20170303,A262830,KOSDAQ
2871,20181120,A263020,KOSDAQ
2872,20181224,A263050,KOSDAQ
2873,20170915,A263540,KOSDAQ
2874,20170828,A263600,KOSDAQ
2875,20181122,A263690,KOSDAQ
2876,20180328,A263700,KOSDAQ
2877,20170801,A263720,KOSDAQ
2878,20170914,A263750,KOSDAQ
2879,20170406,A263770,KOSDAQ
2880,20170803,A263800,KOSDAQ
2881,20171016,A263810,KOSDAQ
2882,20170802,A263860,KOSDAQ
2883,20170928,A263920,KOSDAQ
2884,20170502,A264290,KOSDAQ
2885,20170331,A264450,KOSDAQ
2886,20180125,A264660,KOSDAQ
2887,20170601,A264850,KOSDAQ
2888,20170411,A264900,KSE
2889,20170526,A265480,KOSDAQ
2890,20170407,A265520,KOSDAQ
2891,20171026,A265560,KOSDAQ
2892,20201202,A265740,KOSDAQ
2893,20170608,A265920,KOSDAQ
2894,20170510,A267250,KSE
2895,20170510,A267260,KSE
2896,20170510,A267270,KSE
2897,20170512,A267290,KSE
2898,20170622,A267320,KOSDAQ
2899,20180201,A267790,KOSDAQ
2900,20181123,A267850,KSE
2901,20170605,A267980,KOSDAQ
2902,20170522,A268280,KSE
2903,20181109,A268600,KOSDAQ
2904,20171226,A269620,KOSDAQ
2905,20170822,A270520,KOSDAQ
2906,20181213,A270870,KOSDAQ
2907,20170707,A271560,KSE
2908,20170724,A271740,KOSDAQ
2909,20170717,A271980,KSE
2910,20191025,A272110,KOSDAQ
2911,20191113,A272210,KSE
2912,20170710,A272290,KOSDAQ
2913,20171208,A272450,KSE
2914,20171129,A272550,KSE
2915,20170807,A273060,KOSDAQ
2916,20200303,A274090,KOSDAQ
2917,20180806,A275630,KOSDAQ
2918,20171110,A276920,KOSDAQ
2919,20180314,A277070,KOSDAQ
2920,20170929,A277410,KOSDAQ
2921,20171020,A277480,KOSDAQ
2922,20171030,A277880,KONEX
2923,20200722,A277880,KOSDAQ
2924,20190211,A278280,KOSDAQ
2925,20191127,A278650,KOSDAQ
2926,20171127,A279410,KOSDAQ
2927,20171110,A279600,KONEX
2928,20191105,A279600,KOSDAQ
2929,20171030,A280360,KSE
2930,20171221,A281410,KOSDAQ
2931,20171212,A281740,KOSDAQ
2932,20171205,A281820,KSE
2933,20171208,A282330,KSE
2934,20171129,A282690,KSE
2935,20190805,A282880,KOSDAQ
2936,20180608,A284620,KOSDAQ
2937,20180111,A284740,KSE
2938,20180105,A285130,KSE
2939,20181102,A285490,KOSDAQ
2940,20190819,A286750,KOSDAQ
2941,20180727,A286940,KSE
2942,20180508,A287410,KOSDAQ
2943,20191220,A288330,KOSDAQ
2944,20181015,A288620,KOSDAQ
2945,20190711,A289010,KOSDAQ
2946,20180706,A289080,KOSDAQ
2947,20181207,A290120,KOSDAQ
2948,20180802,A290270,KOSDAQ
2949,20180810,A290380,KOSDAQ
2950,20191129,A290510,KOSDAQ
2951,20200706,A290520,KOSDAQ
2952,20181221,A290550,KOSDAQ
2953,20181101,A290650,KOSDAQ
2954,20181128,A290660,KOSDAQ
2955,20181106,A290670,KOSDAQ
2956,20201106,A290690,KOSDAQ
2957,20181004,A290720,KOSDAQ
2958,20180828,A290740,KOSDAQ
2959,20180511,A291210,KOSDAQ
2960,20180913,A291230,KOSDAQ
2961,20200916,A291650,KOSDAQ
2962,20181002,A293480,KSE
2963,20200910,A293490,KOSDAQ
2964,20181004,A293580,KOSDAQ
2965,20190612,A293780,KOSDAQ
2966,20200914,A294090,KOSDAQ
2967,20200228,A294140,KOSDAQ
2968,20200220,A294630,KOSDAQ
2969,20180612,A294870,KSE
2970,20191121,A297090,KOSDAQ
2971,20180720,A297570,KOSDAQ
2972,20200622,A297890,KOSDAQ
2973,20180713,A298000,KSE
2974,20180713,A298020,KSE
2975,20180713,A298040,KSE
2976,20180713,A298050,KSE
2977,20200617,A298060,KOSDAQ
2978,20181219,A298380,KOSDAQ
2979,20200727,A298540,KOSDAQ
2980,20181227,A298690,KSE
2981,20201125,A299030,KOSDAQ
2982,20180921,A299170,KOSDAQ
2983,20190220,A299660,KOSDAQ
2984,20181220,A299900,KOSDAQ
2985,20181203,A299910,KOSDAQ
2986,20190717,A300080,KOSDAQ
2987,20191018,A300120,KOSDAQ
2988,20180806,A300720,KSE
2989,20201028,A301300,KOSDAQ
2990,20181212,A302430,KOSDAQ
2991,20180814,A302550,KONEX
2992,20191206,A302550,KOSDAQ
2993,20180830,A303030,KOSDAQ
2994,20200723,A304100,KOSDAQ
2995,20201019,A304840,KOSDAQ
2996,20190605,A305090,KOSDAQ
2997,20191118,A306040,KOSDAQ
2998,20181005,A306200,KSE
2999,20181031,A306620,KOSDAQ
3000,20181207,A307070,KOSDAQ
3001,20181130,A307160,KOSDAQ
3002,20181221,A307180,KOSDAQ
3003,20181205,A307280,KOSDAQ
3004,20181219,A307750,KOSDAQ
3005,20181212,A307870,KOSDAQ
3006,20190523,A307930,KOSDAQ
3007,20190328,A307950,KSE
3008,20190610,A308100,KOSDAQ
3009,20191125,A308170,KSE
3010,20181220,A309930,KOSDAQ
3011,20181221,A310200,KOSDAQ
3012,20181224,A310840,KOSDAQ
3013,20181220,A310870,KOSDAQ
3014,20181226,A311270,KOSDAQ
3015,20190822,A311390,KOSDAQ
3016,20191226,A311690,KOSDAQ
3017,20190701,A312610,KOSDAQ
3018,20190321,A313750,KOSDAQ
3019,20190725,A313760,KOSDAQ
3020,20190213,A316140,KSE
3021,20190327,A317030,KOSDAQ
3022,20190918,A317120,KOSDAQ
3023,20190429,A317240,KOSDAQ
3024,20190503,A317320,KOSDAQ
3025,20190802,A317330,KOSDAQ
3026,20191106,A317400,KSE
3027,20191029,A317530,KOSDAQ
3028,20201209,A317690,KOSDAQ
3029,20190801,A317770,KOSDAQ
3030,20190814,A317830,KOSDAQ
3031,20190724,A317850,KOSDAQ
3032,20191024,A317870,KOSDAQ
3033,20190801,A318000,KOSDAQ
3034,20191022,A318010,KOSDAQ
3035,20201203,A318020,KOSDAQ
3036,20200921,A318410,KOSDAQ
3037,20190508,A319400,KOSDAQ
3038,20190510,A319660,KOSDAQ
3039,20190918,A320000,KOSDAQ
3040,20190531,A321260,KOSDAQ
3041,20191122,A321550,KOSDAQ
3042,20191119,A322000,KSE
3043,20191031,A322180,KOSDAQ
3044,20191211,A322510,KOSDAQ
3045,20190531,A322780,KOSDAQ
3046,20190715,A323210,KOSDAQ
3047,20190619,A323230,KOSDAQ
3048,20190624,A323280,KOSDAQ
3049,20190624,A323940,KOSDAQ
3050,20200922,A323990,KOSDAQ
3051,20200702,A326030,KSE
3052,20191224,A327260,KOSDAQ
3053,20190820,A328380,KOSDAQ
3054,20190830,A329560,KOSDAQ
3055,20200703,A330350,KOSDAQ
3056,20201117,A330860,KOSDAQ
3057,20190930,A330990,KOSDAQ
3058,20191002,A331380,KOSDAQ
3059,20191029,A331520,KOSDAQ
3060,20200821,A331920,KOSDAQ
3061,20191011,A332290,KOSDAQ
3062,20200824,A332370,KOSDAQ
3063,20200731,A332570,KOSDAQ
3064,20191101,A332710,KOSDAQ
3065,20191031,A333050,KOSDAQ
3066,20191106,A333430,KOSDAQ
3067,20191209,A335870,KOSDAQ
3068,20191203,A335890,KOSDAQ
3069,20191128,A336060,KOSDAQ
3070,20191018,A336260,KSE
3071,20191018,A336370,KSE
3072,20191219,A336570,KOSDAQ
3073,20191204,A337450,KOSDAQ
3074,20200813,A337930,KOSDAQ
3075,20201112,A339770,KSE
3076,20191224,A339950,KOSDAQ
3077,20191223,A340120,KOSDAQ
3078,20200311,A340350,KOSDAQ
3079,20191219,A340360,KOSDAQ
3080,20191227,A340440,KOSDAQ
3081,20201120,A340570,KOSDAQ
3082,20200130,A341160,KOSDAQ
3083,20200130,A342550,KOSDAQ
3084,20200723,A343510,KOSDAQ
3085,20200212,A344050,KOSDAQ
3086,20200121,A344820,KSE
3087,20201029,A347000,KOSDAQ
3088,20200324,A347140,KOSDAQ
3089,20200909,A347740,KOSDAQ
3090,20200918,A347770,KOSDAQ
3091,20201221,A347860,KOSDAQ
3092,20200729,A347890,KOSDAQ
3093,20201118,A348150,KOSDAQ
3094,20201008,A348210,KOSDAQ
3095,20201030,A348350,KOSDAQ
3096,20200520,A349720,KOSDAQ
3097,20200622,A351320,KOSDAQ
3098,20200715,A351340,KOSDAQ
3099,20201204,A352770,KOSDAQ
3100,20201015,A352820,KSE
3101,20201211,A352940,KOSDAQ
3102,20201216,A353060,KOSDAQ
3103,20200729,A353070,KOSDAQ
3104,20200617,A353190,KOSDAQ
3105,20200521,A353200,KSE
3106,20200828,A353490,KOSDAQ
3107,20200605,A353810,KOSDAQ
3108,20201210,A354200,KOSDAQ
3109,20200918,A355150,KOSDAQ
3110,20201214,A356860,KOSDAQ
3111,20200806,A357780,KOSDAQ
3112,20200923,A359090,KOSDAQ
3113,20200922,A363280,KSE
3114,20201221,A365590,KOSDAQ
3115,20201209,A367340,KOSDAQ
3116,20070817,A900010,KOSDAQ
3117,20080129,A900020,KOSDAQ
3118,20081204,A900030,KSE
3119,20090529,A900040,KOSDAQ
3120,20090522,A900050,KSE
3121,20090327,A900060,KOSDAQ
3122,20091223,A900070,KOSDAQ
3123,20091204,A900080,KOSDAQ
3124,20100205,A900090,KOSDAQ
3125,20100421,A900100,KOSDAQ
3126,20100423,A900110,KOSDAQ
3127,20100331,A900120,KOSDAQ
3128,20100723,A900130,KOSDAQ
3129,20101130,A900140,KSE
3130,20100915,A900150,KOSDAQ
3131,20110613,A900180,KOSDAQ
3132,20160128,A900250,KOSDAQ
3133,20160630,A900260,KOSDAQ
3134,20160818,A900270,KOSDAQ
3135,20161019,A900280,KOSDAQ
3136,20161025,A900290,KOSDAQ
3137,20161104,A900300,KOSDAQ
3138,20170810,A900310,KOSDAQ
3139,20181130,A900340,KOSDAQ
3140,20071126,A950010,KSE
3141,20090424,A950030,KOSDAQ
3142,20110125,A950070,KSE
3143,20120430,A950100,KSE
3144,20121217,A950110,KOSDAQ
3145,20130530,A950130,KOSDAQ
3146,20161014,A950140,KOSDAQ
3147,20171106,A950160,KOSDAQ
3148,20180406,A950170,KOSDAQ
3149,20190507,A950180,KOSDAQ
3150,20200818,A950190,KOSDAQ
3151,20200713,A950200,KOSDAQ
